student_id,arrival_time
262,61.407613627376456
263,62.80270873817075
264,62.849043539040515
265,63.177595286748925
266,63.53252969217682
267,63.70041607359838
268,63.74046472264422
269,63.96903654344744
270,64.13572320620644
271,64.19688642874502
272,64.60601219989327
273,64.7207473630444
274,65.51886881811105
275,66.14019751046247
276,66.22856370799646
277,66.33205403916178
278,66.66147932231003
279,66.99184765980472
280,67.06178207669224
281,67.31960569409372
282,67.52004226588015
283,67.66784632090048
284,67.758574556469
285,68.77759282912143
286,68.9988121883112
287,69.1007173853733
288,69.95296991331219
289,71.0056102719863
290,71.50549377082308
291,71.856991028521
292,72.18490213457689
293,73.23548879973569
294,73.32293871154353
295,73.50518513313
296,73.56678288891182
297,73.82715047296523
298,74.29669396520275
299,74.44113241635613
300,74.99103217506836
301,75.06931205643464
302,75.12156568369865
303,75.1303670319971
304,75.21684851016833
305,75.58355954229701
306,75.96170516724418
307,76.11848563686205
308,76.27235808488562
309,76.64572967871538
310,77.13917325907504
311,77.28027660254888
312,77.351047767166
313,77.43139464295452
314,77.4890152429999
315,78.07366871663216
316,78.16792378304484
317,78.95147931527715
318,79.96291611957685
319,80.12893078026585
320,80.17598984219181
321,80.29832762423024
322,80.87340364550755
323,81.07000868578277
324,81.09051123575203
325,81.16893090505425
326,81.322281633124
327,81.41871422727203
328,81.61554104738599
329,81.66846649247819
330,81.85247003833364
331,82.3495235288086
332,83.14308245440164
333,83.23714178975894
334,83.60804337393152
335,83.89030845935447
336,84.15697170000298
337,84.40822757668857
338,84.41162407475072
339,84.80093717653232
340,84.81675477387842
341,85.08286824703809
342,85.10062788299507
343,85.18256532760405
344,85.33517320655797
345,85.37360746160785
346,85.49962753291075
347,85.9830214775675
348,86.02281995804593
349,86.22632608817167
350,86.32280384818598
351,86.46453995900245
352,86.80857139690269
353,87.04528508684824
354,87.23630014101107
355,87.27047520555877
356,87.6739443486244
357,87.73639626141774
358,87.78159116698593
359,87.8849714758455
360,87.96029099843227
361,88.89290246928188
362,89.00932718876079
363,89.49592816622747
364,89.55508634728052
365,89.72907512996117
366,89.89598673590625
367,90.40091636138268
368,90.47436343966054
369,90.87893322522076
370,91.23967974055898
371,91.42421077958743
372,91.47212849735782
373,91.66210337819938
374,91.80282145403558
375,91.95550630799272
376,92.55654857379483
377,92.56327742188743
378,92.66471209538567
379,92.69449948892033
380,93.07240907494723
381,93.5020762735321
382,93.75806480638902
383,94.19526137389599
384,94.89340477835425
385,95.89084562896578
386,96.55266101069164
387,96.7122496601223
388,97.3716446831839
389,97.46331629693141
390,97.80560515242355
391,98.39002853808255
392,98.55942176439291
393,99.53636357295007
394,99.68935374019331
395,99.96553420724074
396,100.623308109642
397,100.66927532203262
398,100.81723193898844
399,101.46686521122903
400,101.63661446951724
401,101.90595693737806
402,102.07887041803939
403,102.32902177797696
404,102.4521941293221
405,102.89777258271937
406,103.31009901869311
407,103.45107097217476
408,103.52033339146864
409,103.57723496501895
410,103.9528342616041
411,104.0286313005084
412,104.03232439048689
413,104.62865493583814
414,104.8841846446125
415,104.9618220510585
416,105.13603275420513
417,105.1798242249056
418,105.43254659719737
419,105.85821946931104
420,105.97409444926333
421,106.05338302153416
422,106.75873669733046
423,106.89876244501966
424,107.08480675098858
425,107.13649037518499
426,107.449907072669
427,108.0828908585125
428,108.20204161501132
429,108.91343981779693
430,108.91474878472809
431,109.05650605217787
432,109.91164485505134
433,110.1668445608005
434,110.66797942988924
435,110.6911084245296
436,111.4992760467165
437,111.76470822369079
438,111.83601378102749
439,111.83980127066762
440,112.04369279728706
441,112.32632133899546
442,112.5911260161477
443,113.15449201638964
444,113.43228532337703
445,113.56487932681009
446,113.70435071136801
447,113.80888046846647
448,113.87485181654685
449,113.95090645170185
450,113.99823014036421
451,114.02518620358057
452,114.23034067865842
453,114.3914811915652
454,114.55943287827071
455,114.75976451861715
456,114.98150274642752
457,115.03121395647435
458,115.06104778022268
459,115.1318802260022
460,115.15255029471992
461,115.27757256958171
462,116.16115803591049
463,116.27248454725449
464,116.6455690896567
465,116.73211825349613
466,117.11189445742927
467,117.35889667632856
468,117.68816691653291
469,117.88501045299161
470,117.95151287880013
471,117.98067780850309
472,118.0578855491874
473,118.16274566228671
474,118.4051053836892
475,118.80634517526059
476,118.81327224749657
477,119.00187263411385
478,119.03277801796496
479,119.07021215115677
480,119.31303808118749
481,119.3431470920656
